invoice_row,model_no,sku,handle,product_name,line,type,category,price_tier,retail_thb,retail_usd,cost_usd,weight_g,size_mm,material,metal_finish,stone,stock_qty,description_html,image_url_1,seo_title,seo_description,quote_text,invoice_image,notes
171,ORCB110,ORCB110,princess-charm,Princess Charm,A,Charm,Milestones & Sentiment,Signature,1200,39,6.13,3.8,17mm,925 Sterling Silver + AAAA CZ,Rhodium Plated,Stone: Pink,10,"<p style=""font-family: Inter, sans-serif;"">Girl in a gown set with pink stones, holding a heart wand.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Rhodium Plated<br>
<strong>Stone:</strong> Stone: Pink<br>
<strong>Size:</strong> 17mm<br>
<strong>Weight:</strong> 3.8g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Princess Charm | Orloff of Denmark,"Girl in a gown set with pink stones, holding a heart wand.",,img_0165.jpg,"Identified from the invoice photograph, confidence high"
172,ORCB111,ORCB111,butterfly-charm-turquoise-spots,"Butterfly Charm, Turquoise Spots",A,Charm,Animals,Signature,1200,39,5.46,2.2,12mm,925 Sterling Silver + AAAA CZ,Rhodium Plated,Stone: White,10,"<p style=""font-family: Inter, sans-serif;"">Pave butterfly with turquoise enamel spots and a beaded body.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Rhodium Plated<br>
<strong>Stone:</strong> Stone: White<br>
<strong>Size:</strong> 12mm<br>
<strong>Weight:</strong> 2.2g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"Butterfly Charm, Turquoise Spots | Orloff of Denmark",Pave butterfly with turquoise enamel spots and a beaded body.,,img_0166.jpg,"Identified from the invoice photograph, confidence high"
173,ORCB113,ORCB113,puzzle-heart-charm-multicolour,"Puzzle Heart Charm, Multicolour",A,Charm,Milestones & Sentiment,Signature,1200,39,6.30,2.2,13mm,925 Sterling Silver + Enamel,Rhodium Plated,,10,"<p style=""font-family: Inter, sans-serif;"">Heart in blue, red, yellow and white puzzle pieces with a red piece dangling. Note this reads as the autism awareness motif; decide how you want it positioned.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Rhodium Plated<br>
<strong>Size:</strong> 13mm<br>
<strong>Weight:</strong> 2.2g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"Puzzle Heart Charm, Multicolour | Orloff of Denmark","Heart in blue, red, yellow and white puzzle pieces with a red piece dangling.",,img_0167.jpg,"Identified from the invoice photograph, confidence high"
174,ORCB114,ORCB114,mom-heart-charm,Mom Heart Charm,A,Charm,Milestones & Sentiment,Signature,1200,39,5.19,2.2,10mm,925 Sterling Silver + AAAA CZ,Rhodium Plated,Stone: Pink,10,"<p style=""font-family: Inter, sans-serif;"">Heart lettered Mom with pink stone flowers and green enamel leaves.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Rhodium Plated<br>
<strong>Stone:</strong> Stone: Pink<br>
<strong>Size:</strong> 10mm<br>
<strong>Weight:</strong> 2.2g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Mom Heart Charm | Orloff of Denmark,Heart lettered Mom with pink stone flowers and green enamel leaves.,,img_0168.jpg,"Identified from the invoice photograph, confidence high"
175,ORCB115,ORCB115,stitched-heart-charm,Stitched Heart Charm,A,Charm,Milestones & Sentiment,Signature,1200,39,5.03,2.2,10mm,925 Sterling Silver,Rhodium Plated,,10,"<p style=""font-family: Inter, sans-serif;"">Polished heart laced with black stitching over red stones.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Rhodium Plated<br>
<strong>Size:</strong> 10mm<br>
<strong>Weight:</strong> 2.2g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Stitched Heart Charm | Orloff of Denmark,Polished heart laced with black stitching over red stones.,,img_0169.jpg,"Identified from the invoice photograph, confidence high"
176,ORCB116,ORCB116,heart-padlock-charm-blue,"Heart Padlock Charm, Blue",A,Charm,Milestones & Sentiment,Signature,1200,39,6.35,3,12mm,925 Sterling Silver + AAAA CZ,Rhodium Plated,Stone: Blue,10,"<p style=""font-family: Inter, sans-serif;"">Blue enamel padlock with silver scrollwork, a blue heart stone and a key.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Rhodium Plated<br>
<strong>Stone:</strong> Stone: Blue<br>
<strong>Size:</strong> 12mm<br>
<strong>Weight:</strong> 3g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"Heart Padlock Charm, Blue | Orloff of Denmark","Blue enamel padlock with silver scrollwork, a blue heart stone and a key.",,img_0170.jpg,"Identified from the invoice photograph, confidence high"
177,ORCB117,ORCB117,frangipani-charm-yellow,"Frangipani Charm, Yellow",A,Charm,Nature,Signature,1200,39,4.96,2.6,8mm,925 Sterling Silver + AAAA,Rhodium Plated,CZ+Enamel,10,"<p style=""font-family: Inter, sans-serif;"">Five yellow enamel petals around a single clear stone.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Rhodium Plated<br>
<strong>Stone:</strong> CZ+Enamel<br>
<strong>Size:</strong> 8mm<br>
<strong>Weight:</strong> 2.6g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"Frangipani Charm, Yellow | Orloff of Denmark",Five yellow enamel petals around a single clear stone.,,img_0171.jpg,"Identified from the invoice photograph, confidence high"
178,ORCB118,ORCB118,dreamcatcher-charm-rainbow,"Dreamcatcher Charm, Rainbow",A,Charm,Travel & Lifestyle,Statement,1600,49,6.68,2.3,17mm,925 Sterling Silver + AAAA CZ,Rhodium Plated,Stone: Muti-color,7,"<p style=""font-family: Inter, sans-serif;"">Openwork bead with rainbow stones and three silver feather drops.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Rhodium Plated<br>
<strong>Stone:</strong> Stone: Muti-color<br>
<strong>Size:</strong> 17mm<br>
<strong>Weight:</strong> 2.3g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"Dreamcatcher Charm, Rainbow | Orloff of Denmark",Openwork bead with rainbow stones and three silver feather drops.,,img_0172.jpg,"Identified from the invoice photograph, confidence high"
179,ORCB119,ORCB119,graduation-charm,Graduation Charm,A,Charm,Milestones & Sentiment,Signature,1200,39,5.58,2.2,10mm,925 Sterling Silver,Rhodium Plated,,10,"<p style=""font-family: Inter, sans-serif;"">Mortarboard and scroll lettered GRADUATION with a gold tassel.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Rhodium Plated<br>
<strong>Size:</strong> 10mm<br>
<strong>Weight:</strong> 2.2g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Graduation Charm | Orloff of Denmark,Mortarboard and scroll lettered GRADUATION with a gold tassel.,,img_0173.jpg,"Identified from the invoice photograph, confidence high"
180,ORCB120,ORCB120,angel-wing-charm,Angel Wing Charm,A,Charm,Milestones & Sentiment,Signature,1200,39,5.40,1.5,14mm,925 Sterling Silver + AAAA CZ,Rhodium Plated,Stone: White,10,"<p style=""font-family: Inter, sans-serif;"">Single feathered wing in pave with a gold leading edge.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Rhodium Plated<br>
<strong>Stone:</strong> Stone: White<br>
<strong>Size:</strong> 14mm<br>
<strong>Weight:</strong> 1.5g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Angel Wing Charm | Orloff of Denmark,Single feathered wing in pave with a gold leading edge.,,img_0174.jpg,"Identified from the invoice photograph, confidence high"
181,ORCB122,ORCB122,witch-hat-charm-rose-gold,"Witch Hat Charm, Rose Gold",A,Charm,Milestones & Sentiment,Signature,1200,39,5.25,2,11mm,925 Sterling Silver + AAAA CZ,Rose Gold Plated,Stone: Black,8,"<p style=""font-family: Inter, sans-serif;"">Rose gold hat with black enamel stars and a star dangle.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Rose Gold Plated<br>
<strong>Stone:</strong> Stone: Black<br>
<strong>Size:</strong> 11mm<br>
<strong>Weight:</strong> 2g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"Witch Hat Charm, Rose Gold | Orloff of Denmark",Rose gold hat with black enamel stars and a star dangle.,,img_0175.jpg,"Identified from the invoice photograph, confidence high"
182,ORCB123,ORCB123,horse-charm,Horse Charm,A,Charm,Animals,Statement,1600,49,7.00,2,15mm,925 Sterling Silver,Rhodium Plated,,10,"<p style=""font-family: Inter, sans-serif;"">Galloping horse with a brown enamel mane and tail, gold horseshoe bail.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Rhodium Plated<br>
<strong>Size:</strong> 15mm<br>
<strong>Weight:</strong> 2g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Horse Charm | Orloff of Denmark,"Galloping horse with a brown enamel mane and tail, gold horseshoe bail.",,img_0176.jpg,"Identified from the invoice photograph, confidence high"
183,ORCB124,ORCB124,clover-charm-purple,"Clover Charm, Purple",A,Charm,Nature,Statement,1600,49,7.22,2.4,11mm,925 Sterling Silver + AAAA CZ,Rhodium Plated,Stone: Purple,10,"<p style=""font-family: Inter, sans-serif;"">Purple enamel clover among pave hearts.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Rhodium Plated<br>
<strong>Stone:</strong> Stone: Purple<br>
<strong>Size:</strong> 11mm<br>
<strong>Weight:</strong> 2.4g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"Clover Charm, Purple | Orloff of Denmark",Purple enamel clover among pave hearts.,,img_0177.jpg,"Identified from the invoice photograph, confidence high"
184,ORCB125,ORCB125,basketball-charm,Basketball Charm,A,Charm,Travel & Lifestyle,Signature,1200,39,5.03,2,9mm,925 Sterling Silver + AAAA CZ,Rhodium Plated,Stone: White,9,"<p style=""font-family: Inter, sans-serif;"">Red enamel basketball with a pave heart on the seam.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Rhodium Plated<br>
<strong>Stone:</strong> Stone: White<br>
<strong>Size:</strong> 9mm<br>
<strong>Weight:</strong> 2g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Basketball Charm | Orloff of Denmark,Red enamel basketball with a pave heart on the seam.,,img_0178.jpg,"Identified from the invoice photograph, confidence high"
185,ORCB126,ORCB126,cactus-charm,Cactus Charm,A,Charm,Nature,Classic,900,29,3.43,1,10mm,925 Sterling Silver + AAAA CZ,Rhodium Plated,Stone: Green,10,"<p style=""font-family: Inter, sans-serif;"">Cactus dangle set with green stones and a silver flower.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Rhodium Plated<br>
<strong>Stone:</strong> Stone: Green<br>
<strong>Size:</strong> 10mm<br>
<strong>Weight:</strong> 1g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Cactus Charm | Orloff of Denmark,Cactus dangle set with green stones and a silver flower.,,img_0179.jpg,"Identified from the invoice photograph, confidence high"
186,ORCB127,ORCB127,rabbit-and-strawberry-charm,Rabbit and Strawberry Charm,A,Charm,Animals,Signature,1200,39,4.59,1.9,15mm,925 Sterling Silver + Enamel,Rhodium Plated,,10,"<p style=""font-family: Inter, sans-serif;"">Winking rabbit in a pink enamel basket with a red strawberry.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Rhodium Plated<br>
<strong>Size:</strong> 15mm<br>
<strong>Weight:</strong> 1.9g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Rabbit and Strawberry Charm | Orloff of Denmark,Winking rabbit in a pink enamel basket with a red strawberry.,,img_0180.jpg,"Identified from the invoice photograph, confidence high"
187,ORCB128,ORCB128,ladybird-charm,Ladybird Charm,A,Charm,Animals,Statement,1600,49,6.80,2.5,12mm,925 Sterling Silver + AAAA,Rhodium Plated,CZ+Enamel,10,"<p style=""font-family: Inter, sans-serif;"">Red enamel ladybird with black spots and a yellow pear stone.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Rhodium Plated<br>
<strong>Stone:</strong> CZ+Enamel<br>
<strong>Size:</strong> 12mm<br>
<strong>Weight:</strong> 2.5g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Ladybird Charm | Orloff of Denmark,Red enamel ladybird with black spots and a yellow pear stone.,,img_0181.jpg,"Identified from the invoice photograph, confidence high"
188,ORCB129,ORCB129,two-cats-and-moon-charm,Two Cats and Moon Charm,A,Charm,Animals,Signature,1200,39,4.55,2,7mm,925 Sterling Silver + AAAA CZ,Rhodium Plated,Stone: Blue,9,"<p style=""font-family: Inter, sans-serif;"">Pair of cats beside a crescent of blue stones.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Rhodium Plated<br>
<strong>Stone:</strong> Stone: Blue<br>
<strong>Size:</strong> 7mm<br>
<strong>Weight:</strong> 2g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Two Cats and Moon Charm | Orloff of Denmark,Pair of cats beside a crescent of blue stones.,,img_0182.jpg,"Identified from the invoice photograph, confidence high"
189,ORCB135,ORCB135,medical-chart-charm,Medical Chart Charm,A,Charm,Travel & Lifestyle,Signature,1200,39,4.97,1.8,16mm,925 Sterling Silver,Rhodium Plated,,10,"<p style=""font-family: Inter, sans-serif;"">Clipboard with a stethoscope and red cross, gold heart dangle.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Rhodium Plated<br>
<strong>Size:</strong> 16mm<br>
<strong>Weight:</strong> 1.8g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Medical Chart Charm | Orloff of Denmark,"Clipboard with a stethoscope and red cross, gold heart dangle.",,img_0183.jpg,"Identified from the invoice photograph, confidence high"
190,ORCB136,ORCB136,camera-charm-pink,"Camera Charm, Pink",A,Charm,Travel & Lifestyle,Signature,1200,39,4.98,2.1,11mm,925 Sterling Silver + AAAA,Rhodium Plated,CZ+Enamel,10,"<p style=""font-family: Inter, sans-serif;"">Pink enamel camera with a clear stone lens and flower detail.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Rhodium Plated<br>
<strong>Stone:</strong> CZ+Enamel<br>
<strong>Size:</strong> 11mm<br>
<strong>Weight:</strong> 2.1g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"Camera Charm, Pink | Orloff of Denmark",Pink enamel camera with a clear stone lens and flower detail.,,img_0184.jpg,"Identified from the invoice photograph, confidence high"
191,ORCB137,ORCB137,elephant-charm-pink-and-green,"Elephant Charm, Pink and Green",A,Charm,Animals,Signature,1200,39,6.07,3.2,11mm,925 Sterling Silver + AAAA CZ,Rhodium Plated,Stone: Muti-color,10,"<p style=""font-family: Inter, sans-serif;"">Elephant with pink pave ears and a green pave headdress.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Rhodium Plated<br>
<strong>Stone:</strong> Stone: Muti-color<br>
<strong>Size:</strong> 11mm<br>
<strong>Weight:</strong> 3.2g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"Elephant Charm, Pink and Green | Orloff of Denmark",Elephant with pink pave ears and a green pave headdress.,,img_0185.jpg,"Identified from the invoice photograph, confidence high"
